spot,time,delta,gamma,theta
93.63636363636364,1.2025641025641025,0.47082272373198875,0.01532835647082553,-0.012275432060059472
93.63636363636364,1.2397435897435898,0.4731653399637059,0.01509652841343128,-0.012098354925276632
93.63636363636364,1.276923076923077,0.4754280054739129,0.014874150055107402,-0.011928295279371314
93.63636363636364,1.314102564102564,0.4776158161331074,0.014660589558999555,-0.011764786855312069
93.63636363636364,1.3512820512820514,0.47973340165599115,0.014455272697222488,-0.011607405765877862
93.63636363636364,1.3884615384615384,0.48178497992407265,0.014257676280405725,-0.011455765681129137
93.63636363636364,1.4256410256410257,0.48377440370973573,0.014067322478459422,-0.011309513658729961
93.63636363636364,1.462820512820513,0.48570520103164466,0.013883773893495639,-0.011168326525438843
93.63636363636364,1.5,0.4875806101467223,0.013706629270222037,-0.011031907725880915
94.54545454545455,0.05,0.16682265400871876,0.04729338455288835,-0.03660125367679271
94.54545454545455,0.08717948717948718,0.2382900441057013,0.044353412845471486,-0.03450976238737622
94.54545454545455,0.12435897435897436,0.2812730233034363,0.04044814590060593,-0.03160778921450898
94.54545454545455,0.16153846153846152,0.31089211976572756,0.03714903556392935,-0.02913710812184949
94.54545454545455,0.19871794871794873,0.33302928819630984,0.03445446510846773,-0.02711137470246623
94.54545454545455,0.2358974358974359,0.3504791722076033,0.032232233586665465,-0.02543635661587457
94.54545454545455,0.27307692307692305,0.3647589833612117,0.030369443305477816,-0.024029353233068148
94.54545454545455,0.31025641025641026,0.3767728742245351,0.028782883107290408,-0.022828848864535553
94.54545454545455,0.3474358974358974,0.3870979248201736,0.027412339038805657,-0.0217901198126702
94.54545454545455,0.3846153846153846,0.39612235538785884,0.0262138013011968,-0.02088038296464748
94.54545454545455,0.4217948717948718,0.40411843499480427,0.025154543538903524,-0.020075211301406968
94.54545454545455,0.45897435897435895,0.4112836705425762,0.024209777249433465,-0.019356074928665604
94.54545454545455,0.4961538461538461,0.4177653956673248,0.023360392471404468,-0.018708671966110566
94.54545454545455,0.5333333333333333,0.4236761310619702,0.02259141592706385,-0.018121785640421332
94.54545454545455,0.5705128205128206,0.4291035513979123,0.02189094163537693,-0.01758648970672334
94.54545454545455,0.6076923076923078,0.43411716484924023,0.021249376028505903,-0.017095586546559096
94.54545454545455,0.6448717948717949,0.43877291565878906,0.020658895714783305,-0.016643202982312373
94.54545454545455,0.6820512820512821,0.4431164331776251,0.020113051488261487,-0.01622449476755447
94.54545454545455,0.7192307692307692,0.4471853746369844,0.01960647464029898,-0.01583542721265928
94.54545454545455,0.7564102564102565,0.45101114648817303,0.019134656008404218,-0.015472610009281247
94.54545454545455,0.7935897435897437,0.4546201905169928,0.01869377754170504,-0.015133171226563415
94.54545454545455,0.8307692307692308,0.4580349593294596,0.018280582331314178,-0.014814660022850453
94.54545454545455,0.867948717948718,0.46127466633698644,0.017892273191939458,-0.014514970687926051
94.54545454545455,0.9051282051282051,0.4643558695058603,0.017526432700271377,-0.014232282726019873
94.54545454545455,0.9423076923076923,0.4672929308380629,0.017180959545012857,-0.013965013140231838
94.54545454545455,0.9794871794871796,0.47009838176508223,0.01685401741034152,-0.01371177809707277
94.54545454545455,1.0166666666666666,0.4727832164698786,0.016543993585883963,-0.013471361873819912
94.54545454545455,1.0538461538461539,0.4753571294052024,0.016249465195079207,-0.013242691512653077
94.54545454545455,1.0910256410256411,0.47782870917430004,0.015969171442462852,-0.013024815985213873
94.54545454545455,1.1282051282051282,0.4802055979733487,0.015701990654730814,-0.012816888950803814
94.54545454545455,1.1653846153846155,0.4824946236232782,0.015446921168763658,-0.012618154399415453
94.54545454545455,1.2025641025641025,0.4847019096109535,0.015203065328742268,-0.012427934627004407
94.54545454545455,1.2397435897435898,0.48683296735702414,0.01496961601278667,-0.01224562010880955
94.54545454545455,1.276923076923077,0.48889277401923814,0.014745845230510826,-0.012070660927035692
94.54545454545455,1.314102564102564,0.49088583844743516,0.014531094426064024,-0.011902559478958104
94.54545454545455,1.3512820512820514,0.4928162573739287,0.014324766193554236,-0.0117408642456622
94.54545454545455,1.3884615384615384,0.49468776351025745,0.014126317168293817,-0.011585164443984526
94.54545454545455,1.4256410256410257,0.4965037668989721,0.013935251901817812,-0.011435085417569112
94.54545454545455,1.462820512820513,0.498267390615615,0.013751117563888823,-0.011290284649381465
94.54545454545455,1.5,0.4999815017153218,0.013573499342812243,-0.01115044829909441
95.45454545454545,0.05,0.21311867346497435,0.054466822884648096,-0.04301243483615579
95.45454545454545,0.08717948717948718,0.28020651067895,0.04777056432150647,-0.03793404777961959
95.45454545454545,0.12435897435897436,0.318965630970958,0.04240651892557741,-0.03382431194635478
95.45454545454545,0.16153846153846152,0.3452498066317382,0.03838553757599319,-0.03073233208724178
95.45454545454545,0.19871794871794873,0.3647448482680144,0.03527884053752194,-0.02833785375848803
95.45454545454545,0.2358974358974359,0.38005354480756764,0.032798457284542615,-0.02642260656316454
95.45454545454545,0.27307692307692305,0.3925588562986981,0.030763153589470175,-0.024848525167684758
95.45454545454545,0.31025641025641026,0.4030734874304781,0.029055692567923543,-0.02352606033142163
95.45454545454545,0.3474358974358974,0.4121111282941958,0.02759728487835221,-0.02239492858985823
95.45454545454545,0.3846153846153846,0.4200149148370087,0.026333044938344992,-0.021413085307922446
95.45454545454545,0.4217948717948718,0.42702421964864196,0.025223518447006824,-0.02055027901014266
95.45454545454545,0.45897435897435895,0.43331197749989603,0.02423956581519151,-0.019784150354531377
95.45454545454545,0.4961538461538461,0.4390067809579656,0.0233591581882513,-0.019097785602517084
95.45454545454545,0.5333333333333333,0.44420659094358717,0.022565303098320198,-0.01847813085684103
95.45454545454545,0.5705128205128206,0.44898758485151286,0.021844660783679894,-0.01791493334056512
95.45454545454545,0.6076923076923078,0.4534100597175179,0.021186596421514138,-0.017400015684892956
95.45454545454545,0.6448717948717949,0.4575224846026316,0.020582515487605445,-0.01692676669778899
95.45454545454545,0.6820512820512821,0.46136435221018124,0.02002538779916665,-0.0164897765055871
95.45454545454545,0.7192307692307692,0.4649682295613812,0.019509400236378337,-0.016084570214681664
95.45454545454545,0.7564102564102565,0.4683612612481408,0.01902969906033797,-0.0157074102068175
95.45454545454545,0.7935897435897437,0.471566290372933,0.018582195793616776,-0.015355147147654217
95.45454545454545,0.8307692307692308,0.4746027072938035,0.01816341896462217,-0.01502510615887576
95.45454545454545,0.867948717948718,0.4774871011941798,0.017770399458502017,-0.014714998765693082
95.45454545454545,0.9051282051282051,0.4802337665725578,0.017400580841284007,-0.01442285400456751
95.45454545454545,0.9423076923076923,0.4828551014591675,0.0170517484817913,-0.014146963957544273
95.45454545454545,0.9794871794871796,0.4853619237774451,0.01672197299093169,-0.01388584027773717
95.45454545454545,1.0166666666666666,0.48776372508565796,0.016409564685063414,-0.013638179179980477
95.45454545454545,1.0538461538461539,0.4900688758899747,0.016113036623385143,-0.013402833016912537
95.45454545454545,1.0910256410256411,0.4922847931265594,0.01583107437619388,-0.0131787870260126
95.45454545454545,1.1282051282051282,0.4944180778156602,0.015562511122992402,-0.012965140172158274
95.45454545454545,1.1653846153846155,0.49647462899425976,0.01530630700519995,-0.012761089260148392
95.45454545454545,1.2025641025641025,0.4984597386319009,0.015061531900794354,-0.012565915677743476
95.45454545454545,1.2397435897435898,0.5003781711868664,0.014827350970625907,-0.01237897426975755
95.45454545454545,1.276923076923077,0.5022342306695553,0.014603012464583311,-0.01219968394999522
95.45454545454545,1.314102564102564,0.5040318174780403,0.014387837381771877,-0.012027519739189927
95.45454545454545,1.3512820512820514,0.5057744768084851,0.014181210660656293,-0.01186200597990356
95.45454545454545,1.3884615384615384,0.5074654400850976,0.013982573638729276,-0.011702710528199272
95.45454545454545,1.4256410256410257,0.5091076605749468,0.01379141757109369,-0.011549239760172223
95.45454545454545,1.462820512820513,0.5107038441334153,0.013607278036641786,-0.01140123426161244
95.45454545454545,1.5,0.5122564758523407,0.013429730091707635,-0.011258365093041551
96.36363636363636,0.05,0.26561669766750107,0.06086060068965656,-0.049040867817889265
96.36363636363636,0.08717948717948718,0.32495813828834497,0.050569959583054276,-0.040982922107036315
96.36363636363636,0.12435897435897436,0.3582428178932989,0.043926609154794904,-0.035760729311668134
96.36363636363636,0.16153846153846152,0.3805856987820358,0.03929792352106545,-0.03211460964177845
96.36363636363636,0.19871794871794873,0.3970968420354701,0.035853288579730816,-0.02939678784802069
96.36363636363636,0.2358974358974359,0.4100523110626196,0.03316542098234327,-0.02727301651171152
96.36363636363636,0.27307692307692305,0.4206425468754566,0.030993789394248496,-0.025554843384589188
96.36363636363636,0.31025641025641026,0.42956009595717587,0.02919224144656364,-0.024127645636292373
96.36363636363636,0.3474358974358974,0.43723970665662004,0.027666448319731467,-0.022917389840450306
96.36363636363636,0.3846153846153846,0.44397038129345073,0.026352539942404284,-0.021873918842341973
96.36363636363636,0.4217948717948718,0.4499530265877307,0.025205562361909715,-0.020961913154779896
96.36363636363636,0.45897435897435895,0.4553324192274067,0.024192851665563665,-0.02015569848499644
96.36363636363636,0.4961538461538461,0.46021601448488936,0.02329003396265175,-0.019436109344046798
96.36363636363636,0.5333333333333333,0.46468556173481085,0.02247850661633323,-0.018788513165462862
96.36363636363636,0.5705128205128206,0.4688045720285692,0.021743794416923767,-0.01820152027048028
96.36363636363636,0.6076923076923078,0.4726232848431447,0.021074443322905045,-0.0176661154036434
96.36363636363636,0.6448717948717949,0.47618206903221033,0.020461255898076923,-0.017175057332119423
96.36363636363636,0.6820512820512821,0.479513811062771,0.019896750461541,-0.016722454006498296
96.36363636363636,0.7192307692307692,0.4826456295086704,0.01937477055852856,-0.016303455721651497
96.36363636363636,0.7564102564102565,0.48560013007332675,0.018890197784861416,-0.01591402942994846
96.36363636363636,0.7935897435897437,0.48839634032488455,0.01843873714213181,-0.015550790018406714
96.36363636363636,0.8307692307692308,0.49105041676055144,0.018016754235561244,-0.015210872310749792
96.36363636363636,0.867948717948718,0.49357618717338586,0.017621150145455955,-0.014891832669889776
96.36363636363636,0.9051282051282051,0.49598557197714754,0.01724926408915194,-0.01459157243976646
96.36363636363636,0.9423076923076923,0.4982889152879187,0.016898796864641512,-0.014308277721563704
96.36363636363636,0.9794871794871796,0.5004952478393522,0.01656775002973983,-0.014040371520160473
96.36363636363636,1.0166666666666666,0.5026124977880126,0.016254377133081054,-0.013786475366479941
96.36363636363636,1.0538461538461539,0.5046476612431257,0.015957144273393793,-0.01354537827546486
96.36363636363636,1.0910256410256411,0.5066069413505705,0.01567469794964097,-0.013316011438353748
96.36363636363636,1.1282051282051282,0.5084958625941123,0.015405838661259953,-0.013097427438102013
96.36363636363636,1.1653846153846155,0.5103193653946386,0.015149499081534276,-0.012888783062632147
96.36363636363636,1.2025641025641025,0.5120818849194722,0.014904725896565354,-0.012689325002327636
96.36363636363636,1.2397435897435898,0.5137874171413387,0.014670664603929788,-0.012498377876642505
96.36363636363636,1.276923076923077,0.5154395745286736,0.014446546717430687,-0.012315334154428757
96.36363636363636,1.314102564102564,0.5170416332482555,0.014231678940471457,-0.012139645623869558
96.36363636363636,1.3512820512820514,0.5185965733767566,0.014025433959850715,-0.011970816138092106
96.36363636363636,1.3884615384615384,0.5201071133202717,0.013827242580951745,-0.011808395416927315
96.36363636363636,1.4256410256410257,0.5215757394088173,0.013636586979303247,-0.011651973727751884
96.36363636363636,1.462820512820513,0.523004731450469,0.01345299488594554,-0.011501177301740618
96.36363636363636,1.5,0.5243961848855885,0.013276034557638218,-0.011355664368287154
97.27272727272728,0.05,0.32340410566476746,0.06603539096874372,-0.054296190532037804
97.27272727272728,0.08717948717948718,0.3719311113200717,0.05264193740208996,-0.043539517850216036
97.27272727272728,0.12435897435897436,0.3986877722730998,0.04497066578860306,-0.03736641314772896
97.27272727272728,0.16153846153846152,0.41659788818591637,0.039871743169697306,-0.03325733225305654
97.27272727272728,0.19871794871794873,0.4298552874393713,0.03617263997796389,-0.03027244777981642
97.27272727272728,0.2358974358974359,0.44029358499272764,0.03333211207984144,-0.027977527573337158
97.27272727272728,0.27307692307692305,0.4488620532415529,0.03106232131094738,-0.026141504396720517
97.27272727272728,0.31025641025641026,0.4561095676498435,0.029194465076870155,-0.024628807091970843
97.27272727272728,0.3474358974358974,0.4623793869728348,0.02762221849866365,-0.02335401013393126
97.27272727272728,0.3846153846153846,0.4678991673795888,0.02627486096497047,-0.02226027494596516
97.27272727272728,0.4217948717948718,0.47282695721314905,0.025103290767707533,-0.02130812625322652
97.27272727272728,0.45897435897435895,0.47727657318449246,0.02407221247968429,-0.02046918032791583
97.27272727272728,0.4961538461538461,0.4813324768754098,0.023155517604814414,-0.019722435739661735
97.27272727272728,0.5333333333333333,0.4850589365998748,0.02233342313135987,-0.01905197514007595
97.27272727272728,0.5705128205128206,0.4885059053102184,0.02159062871864836,-0.018445484870430004
97.27272727272728,0.6076923076923078,0.4917129239599496,0.020915090092877585,-0.01789326940105887
97.27272727272728,0.6448717948717949,0.49471179122719,0.02029717912632673,-0.017387576344629025
97.27272727272728,0.6820512820512821,0.4975284367029682,0.019729094360143272,-0.016922122653211
97.27272727272728,0.7192307692307692,0.5001842648624084,0.01920443826259863,-0.016491754776859612
97.27272727272728,0.7564102564102565,0.5026971385025166,0.018717908215696986,-0.016092200209489906
97.27272727272728,0.7935897435897437,0.5050821110609599,0.018265066758978286,-0.015719882731562
97.27272727272728,0.8307692307692308,0.5073519805389674,0.01784216813715421,-0.015371782908776097
97.27272727272728,0.867948717948718,0.5095177144286867,0.01744602554080076,-0.015045331303422038
97.27272727272728,0.9051282051282051,0.511588779865377,0.01707390821896347,-0.014738325702458081
97.27272727272728,0.9423076923076923,0.5135734031321751,0.01672346083222733,-0.0144488662289244
97.27272727272728,0.9794871794871796,0.515478775804418,0.016392639579264665,-0.014175303942372505
97.27272727272728,1.0166666666666666,0.5173112201019141,0.016079661123963643,-0.013916199734574964
97.27272727272728,1.0538461538461539,0.5190763227103141,0.015782961397843274,-0.013670291168674123
97.27272727272728,1.0910256410256411,0.5207790439804046,0.015501162097630212,-0.013436465508836424
97.27272727272728,1.1282051282051282,0.522423807718278,0.015233043234982794,-0.013213737619207279
97.27272727272728,1.1653846153846155,0.5240145755413689,0.014977520487258658,-0.013001231726009095
97.27272727272728,1.2025641025641025,0.525554908861136,0.014733626387451104,-0.012798166269150773
97.27272727272728,1.2397435897435898,0.5270480208707625,0.014500494607135138,-0.012603841243157674
97.27272727272728,1.276923076923077,0.5284968204017263,0.01427734674874301,-0.012417627557879736
97.27272727272728,1.314102564102564,0.5299039491215364,0.01406348118700097,-0.01223895804875962
97.27272727272728,1.3512820512820514,0.5312718132443064,0.01385826359406211,-0.012067319842606353
97.27272727272728,1.3884615384615384,0.5326026106931446,0.013661118856073873,-0.011902247843698376
97.27272727272728,1.4256410256410257,0.5338983544718268,0.013471524145936678,-0.011743319150903158
97.27272727272728,1.462820512820513,0.5351608928605852,0.013289002961739916,-0.011590148252483386
97.27272727272728,1.5,0.5363919269380193,0.013113119975690705,-0.011442382873681803
98.18181818181819,0.05,0.3852013753029702,0.06963138923977394,-0.0584252533512182
98.18181818181819,0.08717948717948718,0.42042711874934474,0.05391122607645342,-0.04550789646166885
98.18181818181819,0.12435897435897436,0.4398568104135742,0.04551747167792643,-0.038601619105573484
98.18181818181819,0.16153846153846152,0.4529754763446059,0.0401016690260414,-0.0341402270264279
98.18181818181819,0.19871794871794873,0.4627880364817843,0.03623726978761255,-0.030953136188031014
98.18181818181819,0.2358974358974359,0.4705962151257771,0.03330112669650683,-0.028528821290610358
98.18181818181819,0.27307692307692305,0.4770713920895065,0.030972190425097197,-0.026603662264435664
98.18181818181819,0.31025641025641026,0.48260133982425163,0.029066056267095193,-0.025026200270993282
98.18181818181819,0.3474358974358974,0.4874286631832015,0.027468272822712376,-0.023702408525838253
98.18181818181819,0.3846153846153846,0.491714473690653,0.02610354978931039,-0.022570418130898964
98.18181818181819,0.4217948717948718,0.49557083356183035,0.024920059321205543,-0.021587630414963817
98.18181818181819,0.45897435897435895,0.4990786271761937,0.023880801391030184,-0.0207236272698527
98.18181818181819,0.4961538461538461,0.5022980300748616,0.022958560130184096,-0.01995602932036868
98.18181818181819,0.5333333333333333,0.505274955330676,0.022132810025938,-0.019267954945443543
98.18181818181819,0.5705128205128206,0.5080451903930564,0.021387739501110642,-0.018646396796769424
98.18181818181819,0.6076923076923078,0.510637145875842,0.020710944266466077,-0.018081148342642656
98.18181818181819,0.6448717948717949,0.5130737371760342,0.02009253773920171,-0.01756407295096932
98.18181818181819,0.6820512820512821,0.5153737060523187,0.019524529811330196,-0.01708859339453817
98.18181818181819,0.7192307692307692,0.5175525699453574,0.019000383262490105,-0.016649327289158543
98.18181818181819,0.7564102564102565,0.5196233175341991,0.018514690742615022,-0.016241821589163326
98.18181818181819,0.7935897435897437,0.5215969274038537,0.01806293541355054,-0.015862355822372064
98.18181818181819,0.8307692307692308,0.5234827609382167,0.017641310791631122,-0.015507793973335604
98.18181818181819,0.867948717948718,0.5252888641771973,0.017246583229273377,-0.01517547140870327
98.18181818181819,0.9051282051282051,0.5270222027169216,0.016875985599661848,-0.01486310744889885
98.18181818181819,0.9423076923076923,0.528688846642259,0.016527134147691996,-0.014568736982416295
98.18181818181819,0.9794871794871796,0.5302941176736445,0.016197962767980426,-0.014290656406558345
98.18181818181819,1.0166666666666666,0.5318427073925619,0.015886670551228343,-0.014027380476901174
98.18181818181819,1.0538461538461539,0.5333387730834221,0.015591679544870604,-0.013777607555374148
98.18181818181819,1.0910256410256411,0.5347860160736476,0.015311600457400286,-0.013540191390602196
98.18181818181819,1.1282051282051282,0.5361877462591389,0.015045204598957636,-0.013314118026966972
98.18181818181819,1.1653846153846155,0.5375469356295736,0.01479140076070785,-0.013098486775733284
98.18181818181819,1.2025641025641025,0.5388662629629917,0.014549216037374966,-0.012892494429663625
98.18181818181819,1.2397435897435898,0.5401481513772657,0.014317779821948115,-0.01269542208719019
98.18181818181819,1.276923076923077,0.5413948000624412,0.014096310370452043,-0.012506624091028613
98.18181818181819,1.314102564102564,0.5426082112409631,0.013884103462813754,-0.01232551869145538
98.18181818181819,1.3512820512820514,0.5437902131899717,0.013680522783941104,-0.012151580125107241
98.18181818181819,1.3884615384615384,0.5449424799949536,0.013484991724824941,-0.011984331862395779
98.18181818181819,1.4256410256410257,0.5460665485752827,0.013296986362346845,-0.011823340825035422
98.18181818181819,1.462820512820513,0.5471638334209191,0.01311602942259241,-0.011668212413105644
98.18181818181819,1.5,0.5482356393993454,0.012941685068847148,-0.011518586210982609
99.0909090909091,0.05,0.44945448693676404,0.07141029127305223,-0.06115311314451084
99.0909090909091,0.08717948717948718,0.4696967693373724,0.054341164939495784,-0.04681916580026705
99.0909090909091,0.12435897435897436,0.48129466863874965,0.045562756045158456,-0.03943908863365389
99.0909090909091,0.16153846153846152,0.4894068113689698,0.03999130780503326,-0.034749899623492606
99.0909090909091,0.19871794871794873,0.49566570819746175,0.03605283148926777,-0.03143139544693806
99.0909090909091,0.2358974358974359,0.5007829625458602,0.03307842880234852,-0.028922401363177638
99.0909090909091,0.27307692307692305,0.505128757367986,0.030729108287492406,-0.026938457431882248
99.0909090909091,0.31025641025641026,0.5089189451825504,0.028812302710907428,-0.025317939281173964
99.0909090909091,0.3474358974358974,0.5122899085177289,0.027209445028113833,-0.02396131111971501
99.0909090909091,0.3846153846153846,0.5153331198000874,0.025843007680454298,-0.022803475880570235
99.0909090909091,0.4217948717948718,0.5181128313813781,0.024659875334092335,-0.021799825358425597
99.0909090909091,0.45897435897435895,0.5206758693712084,0.02362227358507175,-0.020918628708350102
99.0909090909091,0.4961538461538461,0.5230574015817013,0.022702504384186216,-0.02013661454984127
99.0909090909091,0.5333333333333333,0.525284508830849,0.021879733691560828,-0.01943627493497965
99.0909090909091,0.5705128205128206,0.5273784896404303,0.02113794829712847,-0.01880415036644489
99.0909090909091,0.6076923076923078,0.5293564002844328,0.02046461002898929,-0.018229700051456472
99.0909090909091,0.6448717948717949,0.5312321149524972,0.01984974242379925,-0.01770453510495385
99.0909090909091,0.6820512820512821,0.5330170745590098,0.019285294661854708,-0.017221884472701825
99.0909090909091,0.7192307692307692,0.5347208276333646,0.018764688479781712,-0.01677621444966005
99.0909090909091,0.7564102564102565,0.5363514288150257,0.018282488935368622,-0.01636295217220781
99.0909090909091,0.7935897435897437,0.5379157376297152,0.017834160902212588,-0.015978281087264085
99.0909090909091,0.8307692307692308,0.5394196460341445,0.01741588610078289,-0.015618987251212071
99.0909090909091,0.867948717948718,0.5408682541667872,0.017024423646552326,-0.01528234217161908
99.0909090909091,0.9051282051282051,0.5422660078307846,0.016657002388554755,-0.014966012346962342
99.0909090909091,0.9423076923076923,0.5436168072901123,0.016311236813141113,-0.014667988598544682
99.0909090909091,0.9794871794871796,0.5449240942759782,0.01598506064951166,-0.014386530271343508
99.0909090909091,1.0166666666666666,0.5461909222416659,0.015676673935087457,-0.014120120741745694
99.0909090909091,1.0538461538461539,0.5474200135960253,0.015384500430101599,-0.013867431619908006
99.0909090909091,1.0910256410256411,0.5486138067116868,0.01510715307187204,-0.013627293707068734
99.0909090909091,1.1282051282051282,0.5497744948278761,0.014843405734231803,-0.013398673250949854
99.0909090909091,1.1653846153846155,0.5509040584720476,0.014592169975554438,-0.013180652393356841
99.0909090909091,1.2025641025641025,0.5520042926569977,0.014352475766175337,-0.012972412962197232
99.0909090909091,1.2397435897435898,0.553076829834616,0.014123455414496432,-0.01277322295202846
99.0909090909091,1.276923076923077,0.5541231593788465,0.013904330082634647,-0.012582425181346597
99.0909090909091,1.314102564102564,0.5551446442110178,0.01369439841252689,-0.012399427724064159
99.0909090909091,1.3512820512820514,0.5561425350578194,0.013493026882856972,-0.012223695796164872
99.0909090909091,1.3884615384615384,0.5571179827366634,0.01329964159385275,-0.012054744842941263
99.0909090909091,1.4256410256410257,0.5580720487883637,0.013113721236589165,-0.011892134622280868
99.0909090909091,1.462820512820513,0.5590057147180176,0.012934791050075594,-0.011735464118654726
99.0909090909091,1.5,0.5599198900580804,0.012762417606169014,-0.011584367153350972
100.0,0.05,0.5144583917475568,0.07128075910209174,-0.062314055731720094
100.0,0.08717948717948718,0.5189754207943847,0.05393477804146055,-0.04743537787297779
100.0,0.12435897435897436,0.5225497360011943,0.045118662574024505,-0.03986491703036404
100.0,0.16153846153846152,0.5255873839217516,0.03955264622630519,-0.0350800658258071
100.0,0.19871794871794873,0.5282663027158558,0.035629825951780575,-0.03170406086357534
100.0,0.2358974358974359,0.5306834212225385,0.0326730269545762,-0.02915658971322272
100.0,0.27307692307692305,0.5328984763748978,0.03034081297513088,-0.02714499428049714
100.0,0.31025641025641026,0.5349513782897828,0.028439899983820644,-0.025503569471381982
100.0,0.3474358974358974,0.5368703612875999,0.026851579342723315,-0.02413052396783197
100.0,0.3846153846153846,0.5386762735430561,0.025498379793953047,-0.022959413538691877
100.0,0.4217948717948718,0.5403850305344658,0.02432730480286225,-0.021944775796354867
100.0,0.45897435897435895,0.5420091103935092,0.02330071054265155,-0.021054311929891212
100.0,0.4961538461538461,0.5435585123069576,0.02239102259554607,-0.020264357998603818
100.0,0.5333333333333333,0.5450413963820405,0.02157751752472271,-0.019557125867054624
100.0,0.5705128205128206,0.5464645255590094,0.020844278657933098,-0.018918950559992095
100.0,0.6076923076923078,0.5478335796518953,0.02017885119262012,-0.01833913706311101
100.0,0.6448717948717949,0.5491533840352791,0.01957133039496949,-0.01780917839847614
100.0,0.6820512820512821,0.5504280797318578,0.019013727155734798,-0.01732221148910163
100.0,0.7192307692307692,0.5516612522743901,0.01849951640461015,-0.016872629809978636
100.0,0.7564102564102565,0.5528560309369744,0.018023309189218434,-0.016455802081281518
100.0,0.7935897435897437,0.5540151662625046,0.017580610288536025,-0.01606786431393155
100.0,0.8307692307692308,0.5551410914222775,0.01716763618346287,-0.015705563620804837
100.0,0.867948717948718,0.5562359713482856,0.01678117638892711,-0.015366139220613735
100.0,0.9051282051282051,0.5573017424914478,0.016418486445206944,-0.01504723059947212
100.0,0.9423076923076923,0.5583401453039194,0.016077204365358113,-0.014746805795252968
100.0,0.9794871794871796,0.5593527510101327,0.015755284694365716,-0.014463104792276867
100.0,1.0166666666666666,0.5603409838483994,0.0154509459540217,-0.014194594401602817
100.0,1.0538461538461539,0.561306139686265,0.015162628376050263,-0.01393993196994283
100.0,1.0910256410256411,0.5622494017073374,0.014888959624693807,-0.013697935945176001
100.0,1.1282051282051282,0.5631718537139598,0.014628726782998083,-0.013467561817895782
100.0,1.1653846153846155,0.5640744914743828,0.014380853293369864,-0.013247882315519367
100.0,1.2025641025641025,0.5649582324548559,0.014144379849022165,-0.013038070988001211
100.0,1.2397435897435898,0.5658239242091515,0.013918448460340996,-0.01283738851927886
100.0,1.276923076923077,0.5666723516452874,0.013702289090918036,-0.01264517124502895
100.0,1.314102564102564,0.5675042433479158,0.013495208387350263,-0.012460821468292011
100.0,1.3512820512820514,0.5683202771022515,0.013296580125797071,-0.01228379924937148
100.0,1.3884615384615384,0.5691210847394955,0.013105837074512341,-0.012113615411819658
100.0,1.4256410256410257,0.5699072564029795,0.012922464030785787,-0.011949825557138166
100.0,1.462820512820513,0.5706793443175326,0.012745991837068676,-0.011792024920588685
100.0,1.5,0.5714378661310447,0.012575992217575336,-0.011639843931849268
100.9090909090909,0.05,0.5784946289551941,0.0693038030012583,-0.06186780727256922
100.9090909090909,0.08717948717948718,0.5675185720324015,0.05273278086276385,-0.04735093784718973
100.9090909090909,0.12435897435897436,0.5631884091644251,0.04421237160069124,-0.03987866921625614
100.9090909090909,0.16153846153846152,0.5612270733268052,0.03880518598152036,-0.03513147809138391
100.9090909090909,0.19871794871794873,0.5603793597992752,0.034983035762429955,-0.03177216647125167
100.9090909090909,0.2358974358974359,0.5601366137279461,0.032096586492891,-0.02923244250404947
100.9090909090909,0.27307692307692305,0.5602527282771971,0.02981679221992856,-0.027224271448156964
100.9090909090909,0.31025641025641026,0.5605942836204065,0.027956747169192595,-0.025584010480988333
100.9090909090909,0.3474358974358974,0.5610829735619755,0.02640137543766227,-0.024210886435503724
100.9090909090909,0.3846153846153846,0.5616700728280276,0.025075434848542605,-0.023038995826663092
100.9090909090909,0.4217948717948718,0.5623238797187881,0.02392737723437232,-0.022023179379895265
100.9090909090909,0.45897435897435895,0.563023036088761,0.022920543537716453,-0.021131315147825323
100.9090909090909,0.4961538461538461,0.5637527476248188,0.02202805402887362,-0.020339845454508253
100.9090909090909,0.5333333333333333,0.564502535837237,0.02122969050632319,-0.019631047303244758
100.9090909090909,0.5705128205128206,0.565264844887141,0.02050991330208344,-0.01899129610012651
100.9090909090909,0.6076923076923078,0.566034147860598,0.01985655516023458,-0.018409921910259475
100.9090909090909,0.6448717948717949,0.5668063563554834,0.019259934845945726,-0.01787843317775973
100.9090909090909,0.6820512820512821,0.5675784204654343,0.018712239851102826,-0.017389976054415772
100.9090909090909,0.7192307692307692,0.5683480517512881,0.018207086683928387,-0.016938949226766895
100.9090909090909,0.7564102564102565,0.5691135276679735,0.017739201358078983,-0.016520724003308205
100.9090909090909,0.7935897435897437,0.5698735511410328,0.017304183082042353,-0.016131437267772344
100.9090909090909,0.8307692307692308,0.5706271482187795,0.016898326698054966,-0.015767835889361845
100.9090909090909,0.867948717948718,0.5713735924743045,0.016518487353092325,-0.01542715812613617
100.9090909090909,0.9051282051282051,0.572112348496649,0.0161619760212499,-0.015107042055097069
100.9090909090909,0.9423076923076923,0.5728430291977293,0.015826477895037067,-0.01480545403790714
100.9090909090909,0.9794871794871796,0.5735653632467843,0.015509987955266367,-0.01452063223827263
100.9090909090909,1.0166666666666666,0.5742791700152439,0.0152107596028728,-0.014251041585058024
100.9090909090909,1.0538461538461539,0.5749843401503393,0.014927263333931627,-0.013995337536716782
